source,destination,algorithm,path,cost,hops
0,1,BFS,"[0, 1]",369.0,1
0,1,DFS,"[0, 1]",369.0,1
0,1,Dijkstra,"[0, 26, 1]",357.0,2
0,1,A*,"[0, 26, 1]",357.0,2
0,1,Bellman-Ford,"[0, 9, 1]",357.0,2
0,2,BFS,"[0, 2]",916.0,1
0,2,DFS,"[0, 1, 2]",1236.0,2
0,2,Dijkstra,"[0, 80, 49, 2]",906.0,3
0,2,A*,"[0, 80, 49, 2]",906.0,3
0,2,Bellman-Ford,"[0, 80, 49, 2]",906.0,3
0,3,BFS,"[0, 3]",362.0,1
0,3,DFS,"[0, 1, 2, 3]",1940.0,3
0,3,Dijkstra,"[0, 3]",362.0,1
0,3,A*,"[0, 3]",362.0,1
0,3,Bellman-Ford,"[0, 3]",362.0,1
0,4,BFS,"[0, 4]",647.0,1
0,4,DFS,"[0, 1, 2, 3, 4]",2709.0,4
0,4,Dijkstra,"[0, 4]",647.0,1
0,4,A*,"[0, 4]",647.0,1
0,4,Bellman-Ford,"[0, 4]",647.0,1
0,5,BFS,"[0, 5]",656.0,1
0,5,DFS,"[0, 1, 2, 3, 4, 5]",3322.0,5
0,5,Dijkstra,"[0, 5]",656.0,1
0,5,A*,"[0, 5]",656.0,1
0,5,Bellman-Ford,"[0, 5]",656.0,1
0,6,BFS,"[0, 6]",419.0,1
0,6,DFS,"[0, 1, 2, 3, 4, 5, 7, 6]",4782.0,7
0,6,Dijkstra,"[0, 6]",419.0,1
0,6,A*,"[0, 6]",419.0,1
0,6,Bellman-Ford,"[0, 6]",419.0,1
0,7,BFS,"[0, 7]",460.0,1
0,7,DFS,"[0, 1, 2, 3, 4, 5, 7]",4104.0,6
0,7,Dijkstra,"[0, 72, 7]",459.0,2
0,7,A*,"[0, 72, 7]",459.0,2
0,7,Bellman-Ford,"[0, 72, 7]",459.0,2
0,8,BFS,"[0, 8]",447.0,1
0,8,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8]",5597.0,8
0,8,Dijkstra,"[0, 8]",447.0,1
0,8,A*,"[0, 8]",447.0,1
0,8,Bellman-Ford,"[0, 8]",447.0,1
0,9,BFS,"[0, 9]",251.0,1
0,9,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9]",6346.0,10
0,9,Dijkstra,"[0, 9]",251.0,1
0,9,A*,"[0, 9]",251.0,1
0,9,Bellman-Ford,"[0, 9]",251.0,1
0,10,BFS,"[0, 10]",155.0,1
0,10,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10]",6018.0,9
0,10,Dijkstra,"[0, 10]",155.0,1
0,10,A*,"[0, 10]",155.0,1
0,10,Bellman-Ford,"[0, 10]",155.0,1
0,11,BFS,"[0, 11]",553.0,1
0,11,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11]",6686.0,11
0,11,Dijkstra,"[0, 89, 11]",543.0,2
0,11,A*,"[0, 89, 11]",543.0,2
0,11,Bellman-Ford,"[0, 89, 11]",543.0,2
0,12,BFS,"[0, 12]",264.0,1
0,12,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12]",7468.0,12
0,12,Dijkstra,"[0, 12]",264.0,1
0,12,A*,"[0, 12]",264.0,1
0,12,Bellman-Ford,"[0, 12]",264.0,1
0,13,BFS,"[0, 13]",581.0,1
0,13,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13]",7909.0,13
0,13,Dijkstra,"[0, 21, 13]",569.0,2
0,13,A*,"[0, 21, 13]",569.0,2
0,13,Bellman-Ford,"[0, 21, 13]",569.0,2
0,14,BFS,"[0, 14]",738.0,1
0,14,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14]",8710.0,14
0,14,Dijkstra,"[0, 38, 78, 14]",688.0,3
0,14,A*,"[0, 38, 78, 14]",688.0,3
0,14,Bellman-Ford,"[0, 38, 78, 14]",688.0,3
0,15,BFS,"[0, 15]",603.0,1
0,15,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15]",9387.0,15
0,15,Dijkstra,"[0, 58, 15]",542.0,2
0,15,A*,"[0, 58, 15]",542.0,2
0,15,Bellman-Ford,"[0, 58, 15]",542.0,2
0,16,BFS,"[0, 16]",466.0,1
0,16,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16]",10150.0,16
0,16,Dijkstra,"[0, 16]",466.0,1
0,16,A*,"[0, 16]",466.0,1
0,16,Bellman-Ford,"[0, 16]",466.0,1
0,17,BFS,"[0, 17]",406.0,1
0,17,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17]",10428.0,17
0,17,Dijkstra,"[0, 17]",406.0,1
0,17,A*,"[0, 17]",406.0,1
0,17,Bellman-Ford,"[0, 17]",406.0,1
0,18,BFS,"[0, 18]",738.0,1
0,18,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19, 18]",11289.0,19
0,18,Dijkstra,"[0, 70, 18]",682.0,2
0,18,A*,"[0, 70, 18]",682.0,2
0,18,Bellman-Ford,"[0, 70, 18]",682.0,2
0,19,BFS,"[0, 19]",634.0,1
0,19,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19]",11061.0,18
0,19,Dijkstra,"[0, 70, 19]",632.0,2
0,19,A*,"[0, 70, 19]",632.0,2
0,19,Bellman-Ford,"[0, 70, 19]",632.0,2
0,20,BFS,"[0, 2, 20]",1353.0,2
0,20,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19, 18, 20]",11825.0,20
0,20,Dijkstra,"[0, 31, 20]",575.0,2
0,20,A*,"[0, 31, 20]",575.0,2
0,20,Bellman-Ford,"[0, 31, 20]",575.0,2
0,21,BFS,"[0, 21]",195.0,1
0,21,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19, 18, 20, 21]",12453.0,21
0,21,Dijkstra,"[0, 21]",195.0,1
0,21,A*,"[0, 21]",195.0,1
0,21,Bellman-Ford,"[0, 21]",195.0,1
0,22,BFS,"[0, 22]",437.0,1
0,22,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19, 18, 20, 21, 22]",13003.0,22
0,22,Dijkstra,"[0, 26, 22]",381.0,2
0,22,A*,"[0, 26, 22]",381.0,2
0,22,Bellman-Ford,"[0, 26, 22]",381.0,2
0,23,BFS,"[0, 23]",510.0,1
0,23,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19, 18, 20, 21, 22, 23]",13694.0,23
0,23,Dijkstra,"[0, 91, 23]",490.0,2
0,23,A*,"[0, 91, 23]",490.0,2
0,23,Bellman-Ford,"[0, 72, 23]",490.0,2
0,24,BFS,"[0, 24]",341.0,1
0,24,DFS,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 10, 9, 11, 12, 13, 14, 15, 16, 17, 19, 18, 20, 21, 22, 23, 24]",14116.0,24
0,24,Dijkstra,"[0, 24]",341.0,1
0,24,A*,"[0, 24]",341.0,1
